Units,scenario,region,gcam-consumer,nodeinput,input,year,value
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,176.546
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,183.187
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,188.571
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,192.748
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,195.944
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,198.32
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,200.047
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,201.118
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,201.604
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,54.5705
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,98.0733
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,128.911
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,132.977
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,138.846
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,146.315
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,152.945
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,158.272
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,162.984
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,167.143
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,170.668
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,173.323
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,175.11
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,176.039
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,176.232
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,175.715
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,174.597
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,173.077
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,171.252
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,169.233
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,166.983
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,164.57
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,8.64866
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.3899
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,23.4411
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,34.8298
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,47.0008
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,52.6217
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,60.9933
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,71.8221
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,83.5567
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,97.307
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,113.234
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,131.244
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,150.773
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,171.467
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,192.902
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,214.568
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,235.845
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,256.43
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,275.983
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,294.048
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,310.399
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,324.88
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,30.3187
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,45.009
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,66.454
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,75.9178
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,83.3973
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,93.5192
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,102.751
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,111.22
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,119.351
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,126.685
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,132.914
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,138.199
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,142.567
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,146.228
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,149.407
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,152.178
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,154.495
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,156.472
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,158.113
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,159.28
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,159.993
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,160.263
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,32.8106
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,46.9265
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,81.3673
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,113.358
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,140.089
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,157.672
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,181.986
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,222.706
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,268.928
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,321.663
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,380.751
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,445.778
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,514.509
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,586.182
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,659.663
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,733.206
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,805.012
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,873.616
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,937.768
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,996.824
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,1050.46
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,1098.55
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1975,76.6074
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1990,135.7
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2005,211.468
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2010,253.525
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2015,294.186
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2020,330.668
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2025,366.279
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2030,396.854
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2035,426.341
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2040,454.122
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2045,480.133
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2050,504.531
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2055,525.811
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2060,544.575
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2065,561.927
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2070,577.775
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2075,591.927
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2080,604.304
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2085,614.69
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2090,623.137
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2095,629.925
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2100,635.215
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,15.9534
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,18.8781
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,22.4955
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,25.9407
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,29.4018
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,30.0027
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,32.1663
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,34.1953
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,36.0361
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,37.6685
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,39.0567
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,40.2662
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,41.2831
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,42.112
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,42.7858
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,43.2794
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,43.595
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,43.7567
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,43.8226
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,43.8097
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,43.7187
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,43.5556
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1975,12.9603
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1990,15.9662
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2005,16.5584
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2010,20.962
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2015,19.543
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2020,20.3102
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2025,20.7735
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2030,21.1836
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2035,21.5415
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2040,21.8529
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2045,22.083
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2050,22.234
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2055,22.302
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2060,22.2896
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2065,22.2233
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2070,22.0911
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2075,21.8995
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2080,21.6539
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2085,21.3847
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2090,21.0977
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2095,20.7941
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2100,20.4773
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,10.4373
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.658
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,15.98
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,19.9599
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,22.609
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,24.5561
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,26.5118
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,28.3956
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,30.1987
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,31.9886
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,33.7792
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,35.5177
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,37.1823
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,38.8026
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,40.2797
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,41.5988
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,42.7357
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,43.6771
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,44.4019
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,44.8909
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,45.1305
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,45.142
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,1975,5.81307
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,1990,6.77565
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2005,8.80556
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2010,8.82462
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2015,10.129
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2020,10.8364
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2025,11.5276
