Units,scenario,region,gcam-consumer,nodeinput,input,year,value
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,239.255
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,242.598
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,245.365
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,247.621
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,249.284
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,250.337
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,250.74
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,250.596
Pcal/yr,Lower Meat Demand,Africa_Eastern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,249.896
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,16.286
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,30.7199
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,51.3505
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,66.7648
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,80.7423
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,92.1867
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,103.492
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,116.567
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,128.874
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,140.572
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,151.514
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,161.429
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,170.277
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,178.102
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,184.853
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,190.328
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,194.574
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,197.823
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,200.241
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,202.001
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,203.094
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,203.586
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,54.5705
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,98.0733
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,128.911
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,132.977
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,138.846
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,146.306
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,152.926
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,158.253
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,162.969
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,167.135
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,170.667
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,173.331
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,175.126
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,176.063
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,176.263
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,175.752
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,174.639
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,173.124
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,171.301
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,169.286
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,167.038
Pcal/yr,Lower Meat Demand,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,164.625
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,8.64866
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.3899
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,23.4411
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,34.8298
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,47.0008
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,52.801
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,61.6163
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,72.6735
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,84.6313
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,98.6365
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,114.854
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,133.171
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,153.035
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,174.071
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,195.854
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,217.861
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,239.467
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,260.366
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,280.214
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,298.549
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,315.139
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,329.828
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,30.3187
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,45.009
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,66.454
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,75.9178
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,83.3973
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,93.4893
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,102.651
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,111.091
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,119.203
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,126.527
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,132.758
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,138.058
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,142.446
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,146.133
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,149.339
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,152.137
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,154.479
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,156.477
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,158.137
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,159.32
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,160.046
Pcal/yr,Lower Meat Demand,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,160.326
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,32.8106
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,46.9265
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,81.3673
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,113.358
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,140.089
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,158.323
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,184.993
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,226.888
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,274.315
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,328.312
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,388.761
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,455.206
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,525.601
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,598.999
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,674.277
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,749.64
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,823.249
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,893.597
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,959.383
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,1019.92
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,1074.88
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,1124.09
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1975,76.6074
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1990,135.7
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2005,211.468
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2010,253.525
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2015,294.186
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2020,330.524
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2025,365.595
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2030,395.928
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2035,425.283
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2040,453.036
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2045,479.096
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2050,503.605
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2055,525.007
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2060,543.921
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2065,561.431
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2070,577.435
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2075,591.734
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2080,604.245
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2085,614.749
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2090,623.3
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2095,630.175
Pcal/yr,Lower Meat Demand,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2100,635.536
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,15.9534
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,18.8781
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,22.4955
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,25.9407
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,29.4018
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,30.0342
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,32.2629
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,34.3413
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,36.2288
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,37.9082
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,39.3437
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,40.5998
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,41.6511
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,42.513
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,43.2176
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,43.7387
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,44.0785
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,44.2609
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,44.3442
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,44.3457
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,44.2658
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,44.1105
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1975,12.9603
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1990,15.9662
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2005,16.5584
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2010,20.962
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2015,19.543
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2020,20.3102
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2025,20.7739
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2030,21.1847
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2035,21.5433
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2040,21.8555
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2045,22.0865
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2050,22.2383
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2055,22.3071
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2060,22.2954
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2065,22.2298
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2070,22.0983
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2075,21.9072
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2080,21.6622
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2085,21.3934
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2090,21.1068
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2095,20.8035
Pcal/yr,Lower Meat Demand,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2100,20.4869
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,10.4373
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.658
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,15.98
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,19.9599
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,22.609
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,24.5858
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,26.6093
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,28.5383
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,30.3823
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,32.2153
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,34.0517
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,35.8356
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,37.5384
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,39.1957
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,40.7079
Pcal/yr,Lower Meat Demand,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,42.0589
