Units,scenario,region,gcam-consumer,nodeinput,input,year,value
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,176.461
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,183.099
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,188.481
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,192.654
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,195.848
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,198.222
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,199.95
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,201.021
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,201.506
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,54.5705
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,98.0733
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,128.911
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,132.977
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,138.846
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,146.315
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,152.949
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,158.275
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,162.986
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,167.144
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,170.668
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,173.322
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,175.108
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,176.038
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,176.23
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,175.713
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,174.595
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,173.075
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,171.249
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,169.23
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,166.98
Pcal/yr,Scenario 1,Africa_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,164.566
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,8.64866
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.3899
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,23.4411
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,34.8298
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,47.0008
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,52.6217
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,60.4417
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,71.2359
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,82.929
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,96.6401
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,112.528
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,130.501
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,149.959
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,170.583
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,191.947
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,213.541
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,234.746
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,255.257
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,274.736
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,292.729
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,309.012
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,323.433
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,30.3187
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,45.009
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,66.454
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,75.9178
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,83.3973
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,93.5192
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,102.845
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,111.315
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,119.445
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,126.772
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,132.99
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,138.262
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,142.619
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,146.269
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,149.437
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,152.198
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,154.507
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,156.476
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,158.111
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,159.272
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,159.981
Pcal/yr,Scenario 1,Africa_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,160.247
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,32.8106
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,46.9265
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,81.3673
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,113.358
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,140.089
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,157.672
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,177.754
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,217.732
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,263.168
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,315.119
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,373.346
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,437.508
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,504.694
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,574.807
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,646.774
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,718.96
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,789.639
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,857.331
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,920.777
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,979.295
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,1032.51
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,1080.26
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1975,76.6074
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1990,135.7
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2005,211.468
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2010,253.525
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2015,294.186
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2020,330.668
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2025,367.306
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2030,398.058
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2035,427.613
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2040,455.367
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2045,481.298
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2050,505.572
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2055,526.775
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2060,545.418
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2065,562.627
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2070,578.322
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2075,592.324
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2080,604.563
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2085,614.828
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2090,623.174
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2095,629.879
Pcal/yr,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2100,635.102
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,15.9534
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,18.8781
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,22.4955
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,25.9407
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,29.4018
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,30.0027
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,32.1561
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,34.1845
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,36.0249
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,37.6565
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,39.0437
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,40.252
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,41.2672
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,42.0946
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,42.7666
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,43.2585
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,43.5726
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,43.733
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,43.7976
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,43.7834
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,43.6911
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,43.5268
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1975,12.9603
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1990,15.9662
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2005,16.5584
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2010,20.962
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2015,19.543
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2020,20.3102
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2025,20.7734
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2030,21.1836
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2035,21.5414
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2040,21.8528
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2045,22.0829
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2050,22.2338
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2055,22.3018
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2060,22.2894
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2065,22.223
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2070,22.0908
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2075,21.8991
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2080,21.6535
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2085,21.3843
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2090,21.0972
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2095,20.7936
Pcal/yr,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2100,20.4768
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,10.4373
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.658
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,15.98
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,19.9599
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,22.609
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,24.5561
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,26.4471
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,28.3252
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,30.1225
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,31.9064
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,33.6902
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,35.4217
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,37.0798
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,38.6931
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,40.163
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,41.4747
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,42.6047
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,43.5397
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,44.2592
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,44.744
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,44.9809
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,44.991
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,1975,5.81307
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,1990,6.77565
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2005,8.80556
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2010,8.82462
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2015,10.129
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2020,10.8364
Pcal/yr,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2025,11.5267
