Units,scenario,region,gcam-consumer,nodeinput,input,year,value
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,0.293083
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,0.299422
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,0.305404
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,0.31169
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,0.317616
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,0.328218
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,0.338376
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,0.347892
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,0.356243
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,0.363144
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,0.368705
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,0.372929
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,0.375917
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,0.378005
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,0.379179
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1975,0.0528215
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1990,0.0510511
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2005,0.0497996
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2010,0.0524772
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2015,0.054664
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2020,0.0548169
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2025,0.0665658
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2030,0.0686698
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2035,0.070709
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2040,0.0727577
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2045,0.0750715
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2050,0.0773909
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2055,0.0819646
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2060,0.0865316
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2065,0.0910617
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2070,0.0953913
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2075,0.0993822
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2080,0.103003
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2085,0.106189
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2090,0.108891
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2095,0.111198
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2100,0.113029
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,0.751776
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,0.326043
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,0.276584
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,0.249561
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,0.264681
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,0.267541
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,0.27641
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,0.282091
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,0.287616
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,0.292781
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,0.297734
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,0.30198
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,0.306535
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,0.310409
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,0.31382
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,0.316644
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,0.31896
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,0.320854
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,0.322307
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,0.323327
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,0.323955
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,0.324124
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1975,0.0352119
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1990,0.0343037
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2005,0.0328921
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2010,0.0292686
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2015,0.0330233
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2020,0.0328509
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2025,0.0333689
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2030,0.033329
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2035,0.0335082
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2040,0.0336595
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2045,0.0338295
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2050,0.0339398
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2055,0.0343513
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2060,0.0346622
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2065,0.0349194
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2070,0.0351089
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2075,0.0352381
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2080,0.0353373
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2085,0.0353891
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2090,0.0354005
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2095,0.0353788
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2100,0.0353141
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,0.529085
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,0.316421
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,0.335188
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,0.299982
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,0.277175
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,0.278866
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,0.293371
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,0.29602
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,0.298807
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,0.30138
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,0.303888
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,0.306039
