Units,scenario,region,gcam-consumer,nodeinput,input,year,value
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,0.26727
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,0.271901
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,0.276329
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,0.280787
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,0.284751
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,0.290702
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,0.296233
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,0.30142
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,0.306143
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,0.310329
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,0.313981
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,0.317004
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,0.319344
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,0.321126
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,0.322274
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1975,0.0528215
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,1990,0.0510511
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2005,0.0497996
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2010,0.0524772
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2015,0.054664
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2020,0.0548169
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2025,0.0584963
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2030,0.0595318
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2035,0.0603247
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2040,0.0610992
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2045,0.0619719
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2050,0.0628324
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2055,0.064854
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2060,0.0668722
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2065,0.0688688
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2070,0.0707776
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2075,0.0725484
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2080,0.0741624
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2085,0.0755781
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2090,0.0767609
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2095,0.0777444
2005$/Mcal/day,Scenario 1,Africa_Western,FoodDemand,FoodDemand,FoodDemand_Staples,2100,0.0784886
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,0.751776
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,0.326043
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,0.276584
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,0.249561
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,0.264681
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,0.267541
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,0.27549
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,0.281149
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,0.286654
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,0.291762
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,0.296652
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,0.300805
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,0.305226
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,0.308972
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,0.312237
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,0.314913
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,0.317088
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,0.318837
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,0.32015
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,0.321029
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,0.321515
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,0.321554
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1975,0.0352119
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,1990,0.0343037
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2005,0.0328921
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2010,0.0292686
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2015,0.0330233
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2020,0.0328509
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2025,0.0333206
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2030,0.0332834
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2035,0.0334662
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2040,0.0336177
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2045,0.0337807
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2050,0.0338813
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2055,0.034281
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2060,0.034584
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2065,0.0348326
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2070,0.0350227
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2075,0.035166
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2080,0.0352911
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2085,0.0353814
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2090,0.0354308
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2095,0.0354347
2005$/Mcal/day,Scenario 1,Argentina,FoodDemand,FoodDemand,FoodDemand_Staples,2100,0.0353861
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,0.529085
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,0.316421
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,0.335188
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,0.299982
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,0.277175
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,0.278866
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,0.285064
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,0.287476
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,0.290004
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,0.292302
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,0.294486
2005$/Mcal/day,Scenario 1,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,0.296313
